Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CTAA,Qwest Corporation,25.15,0,n/a,2016,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctaa
CTBB,Qwest Corporation,23.11,0,n/a,2016,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctbb
CTDD,Qwest Corporation,23.8,0,n/a,2017,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctdd
CTV,Qwest Corporation,24.4,0,n/a,2014,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctv
CTY,Qwest Corporation,22.53,0,n/a,2013,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cty
CTZ,Qwest Corporation,24.11,0,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctz
RRD,R.R. Donnelley & Sons Company,5.4,380160000,n/a,n/a,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/rrd
RMED,"Ra Medical Systems, Inc.",18.2,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/rmed
RDN,Radian Group Inc.,20.67,4408708744,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rdn
RL,Ralph Lauren Corporation,137.55,11159447456,n/a,1997,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/rl
RPT,Ramco-Gershenson Properties Trust,13.6,1090095570,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rpt
RPT^D,Ramco-Gershenson Properties Trust,53.82,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rpt^d
RRC,Range Resources Corporation,16.99,4238232720,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rrc
RNGR,"Ranger Energy Services, Inc.",8.38,132176365.7,n/a,2017,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/rngr
RJF,"Raymond James Financial, Inc.",92.05,13429032651,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/rjf
RYAM,Rayonier Advanced Materials Inc.,18.43,943858925.8,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ryam
RYAM^A,Rayonier Advanced Materials Inc.,128.05,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ryam^a
RYN,Rayonier Inc.,33.81,4377031071,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ryn
RTN,Raytheon Company,206.66,58951831600,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rtn
RMAX,"RE/MAX Holdings, Inc.",44.35,787043304.8,n/a,2013,Finance,Real Estate,https://www.nasdaq.com/symbol/rmax
RLGY,Realogy Holdings Corp.,20.64,2559811087,n/a,2012,Finance,Real Estate,https://www.nasdaq.com/symbol/rlgy
O,Realty Income Corporation,56.89,16500563337,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/o
RHT,"Red Hat, Inc.",136.28,24172513865,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/rht
RLH,Red Lion Hotels Corporation,12.5,303432487.5,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/rlh
RWT,"Redwood Trust, Inc.",16.24,1346783038,n/a,1995,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rwt
RBC,Regal Beloit Corporation,82.45,3582810910,n/a,n/a,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/rbc
RWGE,Regalwood Global Energy Ltd.,9.76,85489499.2,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/rwge
RWGE.U,Regalwood Global Energy Ltd.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/rwge.u
RWGE.WS,Regalwood Global Energy Ltd.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rwge.ws
REG,Regency Centers Corporation,64.67,10957407107,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/reg
RM,Regional Management Corp.,28.83,339915992.3,n/a,2012,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/rm
RF,Regions Financial Corporation,18.35,19696786946,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/rf
RF^A,Regions Financial Corporation,25.21,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rf^a
RF^B,Regions Financial Corporation,26.51,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rf^b
RGS,Regis Corporation,20.43,902451182.5,n/a,1991,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/rgs
RGA,"Reinsurance Group of America, Incorporated",144.56,9202175545,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/rga
RZA,"Reinsurance Group of America, Incorporated",26.67,0,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/rza
RZB,"Reinsurance Group of America, Incorporated",25.47,0,n/a,2016,Finance,Life Insurance,https://www.nasdaq.com/symbol/rzb
RS,Reliance Steel & Aluminum Co.,85.29,6170753505,n/a,1994,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/rs
RELX,RELX PLC,20.93,60815774443,n/a,2015,Consumer Services,Publishing,https://www.nasdaq.com/symbol/relx
RNR,RenaissanceRe Holdings Ltd.,133.58,5378361729,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rnr
RNR^C,RenaissanceRe Holdings Ltd.,25.2701,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnr^c
RNR^E,RenaissanceRe Holdings Ltd.,24.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnr^e
RNR^F,RenaissanceRe Holdings Ltd.,24.93,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnr^f
SOL,Renesola Ltd.,2.02,76967454,n/a,2008,Technology,Semiconductors,https://www.nasdaq.com/symbol/sol
RENN,Renren Inc.,1.41,97002162.6,n/a,2011,Technology,EDP Services,https://www.nasdaq.com/symbol/renn
RSG,"Republic Services, Inc.",72.66,23640526013,n/a,1998,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/rsg
RMD,ResMed Inc.,115.34,16457176482,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/rmd
REN           ,Resolute Energy Corporation,37.81,875925024.7,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ren
RFP,Resolute Forest Products Inc.,12.95,1171339803,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/rfp
QSR,Restaurant Brands International Inc.,59.28,14885809929,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/qsr
RPAI,"Retail Properties of America, Inc.",12.19,2676319339,n/a,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rpai
RVI,Retail Value Inc.,32.69,603622353.7,n/a,2018,Finance,Real Estate,https://www.nasdaq.com/symbol/rvi
REVG,"REV Group, Inc.",15.7,992155926.5,n/a,2017,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/revg
REV,"Revlon, Inc.",22.3,1178133173,n/a,1996,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/rev
REX,REX American Resources Corporation,75.55,479873881.5,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rex
REXR,"Rexford Industrial Realty, Inc.",31.96,2910842717,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rexr
REXR^A,"Rexford Industrial Realty, Inc.",24.74,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rexr^a
REXR^B,"Rexford Industrial Realty, Inc.",24.77,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rexr^b
RXN,Rexnord Corporation,30.8,3217281298,n/a,2012,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rxn
RXN^A,Rexnord Corporation,65,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rxn^a
RH,RH,131.01,2912848697,n/a,2012,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/rh
RNG,"Ringcentral, Inc.",93.05,7408308812,n/a,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/rng
RIO,Rio Tinto Plc,51.02,88319389511,n/a,2002,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/rio
RBA,Ritchie Bros. Auctioneers Incorporated,36.13,3920155582,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rba
RAD,Rite Aid Corporation,1.28,1363756393,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/rad
RMPL^,RiverNorth Marketplace Lending Corporation,25.1498,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rmpl^
RIV,"RiverNorth Opportunities Fund, Inc.",18.75,99877012.5,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/riv
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",16.95,186683689.7,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/opp
RLI,RLI Corp.,78.58,3484232407,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rli
RLJ,RLJ Lodging Trust,22.03,3862023696,n/a,2011,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rlj
RLJ^A,RLJ Lodging Trust,25.98,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rlj^a
RRTS,"Roadrunner Transportation Systems, Inc",0.836,32192268.33,n/a,2010,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/rrts
RHI,Robert Half International Inc.,70.38,8617692050,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/rhi
ROK,"Rockwell Automation, Inc.",187.52,23095873235,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rok
COL,"Rockwell Collins, Inc.",140.47,23088455638,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/col
RCI,"Rogers Communication, Inc.",51.41,20752008324,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/rci
ROG,Rogers Corporation,147.32,2708617123,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rog
ROL,"Rollins, Inc.",60.69,13241019084,n/a,n/a,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/rol
ROP,"Roper Technologies, Inc.",296.21,30611934714,n/a,1992,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rop
RST,Rosetta Stone,19.89,453661900.4,n/a,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rst
RDC,Rowan Companies plc,18.83,2392426519,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rdc
RY,Royal Bank Of Canada,80.19,1.15579E+11,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ry
RY^T,Royal Bank Of Canada,33.9899,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ry^t
RBS,Royal Bank Scotland plc (The),6.53,39337475893,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/rbs
RBS^S,Royal Bank Scotland plc (The),25.39,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rbs^s
RCL,Royal Caribbean Cruises Ltd.,129.94,27153565178,n/a,1993,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/rcl
RDS.A,Royal Dutch Shell PLC,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rds.a
RDS.B,Royal Dutch Shell PLC,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rds.b
RGT,"Royce Global Value Trust, Inc.",10.51,109952603.6,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/rgt
RMT,"Royce Micro-Cap Trust, Inc.",10.21,405452189.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rmt
RVT,"Royce Value Trust, Inc.",16.35,1521159201,n/a,1986,n/a,n/a,https://www.nasdaq.com/symbol/rvt
RES,"RPC, Inc.",15.48,3325514421,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/res
RPM,RPM International Inc.,64.94,8665749586,n/a,n/a,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/rpm
RTEC,"Rudolph Technologies, Inc.",24.45,779972628.5,n/a,1999,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rtec
RYB,"RYB Education, Inc.",21.06,615242649.1,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ryb
R,"Ryder System, Inc.",73.07,3879632360,n/a,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/r
RYI,Ryerson Holding Corporation,11.3,421444144.6,n/a,2014,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/ryi
RHP,"Ryman Hospitality Properties, Inc.",86.17,4422456378,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rhp
SPGI,S&P Global Inc.,195.39,49140585000,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/spgi
SBR,Sabine Royalty Trust,42.2,615248359,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sbr
SB,"Safe Bulkers, Inc",2.88,292476337.9,n/a,2008,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sb
SB^C,"Safe Bulkers, Inc",23.9529,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sb^c
SB^D,"Safe Bulkers, Inc",23.5598,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sb^d
SFE,"Safeguard Scientifics, Inc.",9.35,193075125.1,n/a,n/a,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/sfe
SAFE,"Safety, Income & Growth Inc.",18.73,341447900,n/a,2017,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/safe
SAIL,"SailPoint Technologies Holdings, Inc.",34.02,2984391879,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sail
CRM,Salesforce.com Inc,159.03,1.20338E+11,n/a,2004,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/crm
SMM,Salient Midstream & MLP Fund,10.19,180591745.1,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/smm
SBH,"Sally Beauty Holdings, Inc.",18.39,2209390305,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/sbh
SJT,San Juan Basin Royalty Trust,4.94,230247452.2,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sjt
SN,Sanchez Energy Corporation,2.3,201106342,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sn
SD,"SandRidge Energy, Inc.",10.87,384827436,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sd
SDT,SandRidge Mississippian Trust I,1.33,37240000,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdt
SDR,SandRidge Mississippian Trust II,1.29,64145250,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdr
PER,SandRidge Permian Trust,2.65,139125000,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/per
SNY,Sanofi,44.67,1.11372E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sny
SC,Santander Consumer USA Holdings Inc.,20.04,7245894383,n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/sc
SAP,SAP SE,123,1.51106E+11,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sap
SAB,Saratoga Investment Corp,25.67,0,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/sab
SAF,Saratoga Investment Corp,25.01,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/saf
SAR,Saratoga Investment Corp,23.08,172037096.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sar
SSL,Sasol Ltd.,38.64,24322942169,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ssl
BFS,"Saul Centers, Inc.",56,1260000000,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",25.05,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfs^c
BFS^D,"Saul Centers, Inc.",23.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfs^d
SCG,Scana Corporation,38.89,5546702428,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/scg
SLB,Schlumberger N.V.,60.92,84320524058,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/slb
SNDR,"Schneider National, Inc.",24.98,4421389581,n/a,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/sndr
SWM,"Schweitzer-Mauduit International, Inc.",38.31,1178315764,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/swm
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,80.6,3412968393,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/saic
SALT,Scorpio Bulkers Inc.,7.25,550712472.3,n/a,2013,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,25.1933,0,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sltb
SBBC,Scorpio Tankers Inc.,25.18,0,n/a,2017,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbbc
SBNA,Scorpio Tankers Inc.,24.82,0,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbna
STNG,Scorpio Tankers Inc.,2.01,666576283.9,n/a,2010,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/stng
SMG,Scotts Miracle-Gro Company (The),78.73,4364281738,n/a,1992,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/smg
KMM,Scudder Multi-Market Income Trust,8.98,201091492.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kmm
KTF,Scudder Municiple Income Trust,10.49,414364839.6,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/ktf
KST,Scudder Strategic Income Trust,12.5706,54786496.26,n/a,1994,n/a,n/a,https://www.nasdaq.com/symbol/kst
KSM,Scudder Strategic Municiple Income Trust,10.6,118761774.6,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/ksm
SE,Sea Limited,13.83,4632582726,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/se
SA,"Seabridge Gold, Inc.",12.95,769519018.1,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sa
CKH,"SEACOR Holdings, Inc.",49.41,900430843,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ckh
SMHI,SEACOR Marine Holdings Inc.,22.63,462593181.7,n/a,2017,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/smhi
SDRL,Seadrill Limited,24.78,2478000000,n/a,2018,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdrl
SDLP,Seadrill Partners LLC,3.68,337903488,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sdlp
SEE,Sealed Air Corporation,40.15,6376316656,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/see
SSW,Seaspan Corporation,8.33,1143569589,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ssw
SSW^D,Seaspan Corporation,24.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ssw^d
SSW^E,Seaspan Corporation,25.48,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ssw^e
SSW^G,Seaspan Corporation,25.4,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ssw^g
SSW^H,Seaspan Corporation,24.56,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ssw^h
SSW^I,Seaspan Corporation,25.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ssw^i
SSWA,Seaspan Corporation,25.03,0,n/a,2017,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sswa
SSWN,Seaspan Corporation,25.41,0,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sswn
SEAS,"SeaWorld Entertainment, Inc.",31.43,2760535716,n/a,2013,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/seas
JBN,Select Asset Inc.,8.53,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbn
JBR,Select Asset Inc.,8.42,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbr
WTTR,"Select Energy Services, Inc.",11.84,1263187589,n/a,2017,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/wttr
SEM,Select Medical Holdings Corporation,18.4,2490919338,n/a,2009,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sem
SGZA,"Selective Insurance Group, Inc.",24.97,0,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sgza
SEMG,Semgroup Corporation,22.05,1742801549,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/semg
SMI,Semiconductor  Manufacturing International Corporation,5.43,5487639097,n/a,2004,Technology,Semiconductors,https://www.nasdaq.com/symbol/smi
SRE,Sempra Energy,113.75,31105898346,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/sre
SRE^A,Sempra Energy,100.84,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/sre^a
SRE^B,Sempra Energy,101.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sre^b
SEND,"SendGrid, Inc.",36.79,1706591269,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/send
ST,Sensata Technologies Holding plc,49.55,8408028211,n/a,2010,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/st
SXT,Sensient Technologies Corporation,76.51,3234515567,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/sxt
SQNS,Sequans Communications S.A.,1.42,134186694.2,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/sqns
SRG,Seritage Growth Properties,47.49,2654925031,n/a,2015,Finance,Real Estate,https://www.nasdaq.com/symbol/srg
SRG^A,Seritage Growth Properties,24.8307,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/srg^a
SCI,Service Corporation International,44.2,7971879513,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/sci
SERV,"ServiceMaster Global Holdings, Inc.",62.03,8408653684,n/a,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/serv
NOW,"ServiceNow, Inc.",195.63,34802577000,n/a,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/now
SHAK,"Shake Shack, Inc.",63.01,2333449204,n/a,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/shak
SJR,Shaw Communications Inc.,19.49,9436947765,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/sjr
SHLX,"Shell Midstream Partners, L.P.",21.38,4785095878,n/a,2014,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/shlx
SHW,Sherwin-Williams Company (The),455.21,42507975025,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/shw
SHG,Shinhan Financial Group Co Ltd,40.13,19029629426,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/shg
SFL,Ship Finance International Limited,13.9,1659285590,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sfl
SHOP,Shopify Inc.,164.46,15478891325,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shop
SSTK,"Shutterstock, Inc.",54.58,1908328461,n/a,2012,Technology,EDP Services,https://www.nasdaq.com/symbol/sstk
SBGL,Sibanye Gold Limited,2.49,1410509887,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sbgl
SIG,Signet Jewelers Limited,65.93,3422489329,n/a,n/a,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/sig
SBOW,"SilverBow Resorces, Inc.",26.67,311163290.6,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sbow
SPG,"Simon Property Group, Inc.",176.75,54654225470,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/spg
SPG^J,"Simon Property Group, Inc.",70.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spg^j
SSD,"Simpson Manufacturing Company, Inc.",72.46,3356698486,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ssd
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",60.35,6532171749,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/shi
SITE,"SiteOne Landscape Supply, Inc.",75.34,3053585650,n/a,2016,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/site
SIX,Six Flags Entertainment Corporation New,69.82,5868573548,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/six
SJW,SJW Group,61.15,1260796937,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/sjw
SKM,"SK Telecom Co., Ltd.",27.88,17734985397,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/skm
SKX,"Skechers U.S.A., Inc.",27.93,4448182381,n/a,1999,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/skx
SKY,Skyline Champion Corporation,28.57,1613500807,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/sky
SLG,SL Green Realty Corp,97.53,8442850056,n/a,1997,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/slg
SLG^I,SL Green Realty Corp,25.04,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slg^i
SM,SM Energy Company,31.53,3535697960,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sm
SFS,Smart,5.7,432736230.9,n/a,2014,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfs
SMAR,Smartsheet Inc.,31.26,3212150809,n/a,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/smar
SNN,"Smith & Nephew SNATS, Inc.",37.09,16215668145,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/snn
AOS,Smith (A.O.) Corporation,53.37,9105273762,n/a,n/a,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/aos
SNAP,Snap Inc.,8.48,10831952236,n/a,2017,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/snap
SNA,Snap-On Incorporated,183.6,10355440432,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sna
