Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CLDX,"Celldex Therapeutics, Inc.",0.451,73261491.73,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/cldx
APOP,Cellect Biotechnology Ltd.,4.75,30727712,6468992,2016,n/a,n/a,https://www.nasdaq.com/symbol/apop
APOPW,Cellect Biotechnology Ltd.,1.8,0,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/apopw
CLRB,"Cellectar Biosciences, Inc.",3.005,11412464.13,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrb
CLRBW,"Cellectar Biosciences, Inc.",0.0789,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbw
CLRBZ,"Cellectar Biosciences, Inc.",0.0754,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbz
CLLS,Cellectis S.A.,28.2,454066783.8,16101659,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/clls
CBMG,"Cellular Biomedicine Group, Inc.",18.125,333867230.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbmg
CLSN,Celsion Corporation,2.7756,49256588.65,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsn
CELH,"Celsius Holdings, Inc.",4.02,205515067,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/celh
CYAD,Celyad SA,26.49,23405530.89,883561,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cyad
CETX,Cemtrex Inc.,1.4427,18602013.66,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetx
CETXP,Cemtrex Inc.,3.6179,0,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxp
CETXW,Cemtrex Inc.,0.1307,0,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxw
CDEV,"Centennial Resource Development, Inc.",21.85,6032547359,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cdev
CSFL,CenterState Bank Corporation,28.04,2359186787,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/csfl
CETV,Central European Media Enterprises Ltd.,3.775,951756801.4,n/a,1994,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cetv
CFBK,Central Federal Corporation,15.51,65944813.11,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cfbk
CENT,Central Garden & Pet Company,36.04,2061411667,n/a,1993,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cent
CENTA,Central Garden & Pet Company,33.14,1895537809,n/a,n/a,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/centa
CVCY,Central Valley Community Bancorp,21.61,297905541,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cvcy
CENX,Century Aluminum Company,11.97,1048585059,n/a,1996,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/cenx
CNBKA,"Century Bancorp, Inc.",71.95,400611052.6,n/a,1987,Finance,Major Banks,https://www.nasdaq.com/symbol/cnbka
CNTY,"Century Casinos, Inc.",7.47,219610664.5,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cnty
CRNT,Ceragon Networks Ltd.,3.38,264082705.6,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/crnt
CERC,Cerecor Inc.,4.6699,185297452.4,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
CERCW,Cerecor Inc.,0.15,0,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cercw
CERN,Cerner Corporation,64.41,21191171536,n/a,1986,Technology,EDP Services,https://www.nasdaq.com/symbol/cern
CERS,Cerus Corporation,7.19,962121912.2,n/a,1997,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cers
KOOL,Cesca Therapeutics Inc.,0.322,6649025.334,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kool
CEVA,"CEVA, Inc.",28.75,633403440,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva
CSBR,"Champions Oncology, Inc.",17.45,194819512.9,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
CYOU,Changyou.com Limited,13.21,258467599.8,19566056,2009,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cyou
BURG,"Chanticleer Holdings, Inc.",2.52,9340538.76,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg
CTHR,Charles & Colvard Ltd.,0.8795,18995501.69,n/a,1997,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cthr
GTLS,"Chart Industries, Inc.",78.33,2428027439,n/a,2006,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gtls
CHTR,"Charter Communications, Inc.",325.88,75559818160,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/chtr
CHKP,Check Point Software Technologies Ltd.,117.71,18719973124,n/a,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/chkp
CHEK,Check-Cap Ltd.,4,21182328,n/a,2015,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chek
CHEKW,Check-Cap Ltd.,0.17,0,n/a,2015,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekw
CHEKZ,Check-Cap Ltd.,0.75,0,n/a,n/a,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekz
CKPT,"Checkpoint Therapeutics, Inc.",3.6,115588310.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ckpt
CEMI,"Chembio Diagnostics, Inc.",10.5,148823010,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cemi
CHFC,Chemical Financial Corporation,53.4,3813780794,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc
CCXI,"ChemoCentryx, Inc.",12.63,636281351.7,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ccxi
CHMG,Chemung Financial Corp,42.58,204549551,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/chmg
CHKE,Cherokee Inc.,0.74,10393572.32,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/chke
CHFS,"CHF Solutions, Inc.",1.1953,8455984.899,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
CHMA,"Chiasma, Inc.",3.6,87790978.8,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",10.35,119454080,n/a,2017,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/csse
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",25.8515,0,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cssep
PLCE,"Children&#39;s Place, Inc. (The)",127.8,2095968308,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce
CMRX,"Chimerix, Inc.",3.89,186822213.6,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx
CADC,"China Advanced Construction Materials Group, Inc.",4.15,23176197.9,n/a,n/a,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/cadc
CAAS,"China Automotive Systems, Inc.",3.53,111703334.1,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/caas
CBPO,"China Biologic Products Holdings, Inc.",80.09,2680235156,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbpo
CCCL,"China Ceramics Co., Ltd.",1.3606,6325256.604,n/a,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cccl
GLG,"China Commercial Credit, Inc.",0.79,19430533.48,n/a,2013,Finance,Major Banks,https://www.nasdaq.com/symbol/glg
CCRC,"China Customer Relations Centers, Inc.",13.7227,251531601.9,n/a,2015,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ccrc
JRJC,China Finance Online Co. Limited,2.06,43712378.06,21219601,2004,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jrjc
HGSH,"China HGS Real Estate, Inc.",1.23,55411500,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/hgsh
CIFS,China Internet Nationwide Financial Services Inc.,8.6089,190378833.1,n/a,2017,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/cifs
CJJD,"China Jo-Jo Drugstores, Inc.",1.61,46588212.58,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cjjd
CLDC,China Lending Corporation,0.8601,20433969.39,n/a,2014,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/cldc
CHNR,"China Natural Resources, Inc.",1.81,45088757.96,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/chnr
CREG,China Recycling Energy Corporation,1.16,9639829.68,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg
CNTF,China TechFaith Wireless Communication Technology Limited,2.119,15381793.45,7258987,2005,n/a,n/a,https://www.nasdaq.com/symbol/cntf
CXDC,China XD Plastics Company Limited,3.55,178521445.1,n/a,n/a,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/cxdc
CCIH,ChinaCache International Holdings Ltd.,1.1,26577628,24161480,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih
CNET,"ChinaNet Online Holdings, Inc.",1.7,27425323.1,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet
IMOS,ChipMOS TECHNOLOGIES INC.,15.31,107422905.9,7016519,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/imos
CDXC,ChromaDex Corporation,4.29,236187816.2,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cdxc
CHSCL,CHS Inc,27.35,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscl
CHSCM,CHS Inc,26.23,498370000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscm
CHSCN,CHS Inc,27.05,454440000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscn
CHSCO,CHS Inc,28.19,319087543.3,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chsco
CHSCP,CHS Inc,29.5192,213490470.4,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp
CHDN,"Churchill Downs, Incorporated",277.7,3766477313,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/chdn
CHUY,"Chuy&#39;s Holdings, Inc.",26.25,444855836.3,n/a,2012,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/chuy
CDTX,"Cidara Therapeutics, Inc.",4.35,120405785.9,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cdtx
CMCT,CIM Commercial Trust Corporation,13.9,608751514.7,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmct
CMCTP,CIM Commercial Trust Corporation,27.75,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmctp
CMPR,Cimpress N.V,136.58,4218360984,n/a,n/a,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/cmpr
CINF,Cincinnati Financial Corporation,76.81,12493321704,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cinf
CIDM,Cinedigm Corp,1.18,41381246.54,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/cidm
CTAS,Cintas Corporation,197.81,21161267541,n/a,1983,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctas
CRUS,"Cirrus Logic, Inc.",38.6,2355417162,n/a,1989,Technology,Semiconductors,https://www.nasdaq.com/symbol/crus
CSCO,"Cisco Systems, Inc.",48.65,2.22395E+11,n/a,1990,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/csco
CTRN,"Citi Trends, Inc.",28.77,373299582.4,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/ctrn
CTXR,"Citius Pharmaceuticals, Inc.",1.75,28347884.25,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxr
CTXRW,"Citius Pharmaceuticals, Inc.",0.2601,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxrw
CZNC,Citizens & Northern Corp,26.16,321295131.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cznc
CZWI,"Citizens Community Bancorp, Inc.",14,82801306,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/czwi
CZFC,Citizens First Corporation,26.25,66612131.25,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/czfc
CIZN,Citizens Holding Company,23.75,116482587.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cizn
CTXS,"Citrix Systems, Inc.",111.16,15079792857,n/a,1995,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ctxs
CHCO,City Holding Company,76.8,1187054746,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/chco
CIVB,"Civista Bancshares, Inc. ",24.0699,259741395.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/civb
CIVBP,"Civista Bancshares, Inc. ",76.25,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/civbp
CLAR,Clarus Corporation,11.05,327456009.4,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/clar
CLNE,Clean Energy Fuels Corp.,2.6,529006353.2,n/a,2007,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/clne
CACG,ClearBridge All Cap Growth ETF,31.4,61227488,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cacg
YLDE,ClearBridge Dividend Strategy ESG ETF,28.911,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ylde
LRGE,ClearBridge Large Cap Growth ESG ETF,34.1937,3419438.387,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lrge
CLFD,"Clearfield, Inc.",13.35,182362962.5,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clfd
CLRO,"ClearOne, Inc.",2.15,17859480.25,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clro
CLSD,"Clearside Biomedical, Inc.",6.16,197269213.7,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd
CLIR,ClearSign Combustion Corporation,1.65,43941895.8,n/a,2012,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/clir
CLIRW,ClearSign Combustion Corporation,0.4,0,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/clirw
CMTA,Clementia Pharmaceuticals Inc.,11.16,353968237.4,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmta
CBLI,"Cleveland BioLabs, Inc.",2.09,23613319.51,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
CLVS,"Clovis Oncology, Inc.",29.36,1545791992,n/a,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clvs
CLPS,CLPS Incorporation,10.95,151261340,n/a,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/clps
CMFN,CM Finance Inc,8.7,119121539.7,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/cmfn
CMFNL,CM Finance Inc,25.14,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmfnl
CMSS,CM Seven Star Acquisition Corporation,10.08,60402152.16,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cmss
CMSSR,CM Seven Star Acquisition Corporation,0.55,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cmssr
CMSSU,CM Seven Star Acquisition Corporation,11,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cmssu
CMSSW,CM Seven Star Acquisition Corporation,0.4999,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cmssw
CME,CME Group Inc.,170.21,57975216015,n/a,2002,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cme
CCNE,CNB Financial Corporation,28.9,441748927,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ccne
CCB,Coastal Financial Corporation,16.87,200469465.9,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/ccb
CWAY,"Coastway Bancorp, Inc.",28.25,123914415.8,n/a,2014,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cway
COKE,Coca-Cola Bottling Co. Consolidated,182.28,1705131880,n/a,1972,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke
COCP,"Cocrystal Pharma, Inc.",2.51,75106920.76,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cocp
CODA,"Coda Octopus Group, Inc.",6,62492496,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/coda
CDXS,"Codexis, Inc.",17.15,917736819.7,n/a,2010,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cdxs
CODX,"Co-Diagnostics, Inc.",2.65,32722271.55,n/a,2017,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/codx
CVLY,"Codorus Valley Bancorp, Inc",31.07,277954146.3,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cvly
JVA,"Coffee Holding Co., Inc.",4.4921,25249047.44,n/a,2005,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva
CCOI,"Cogent Communications Holdings, Inc.",55.8,2592060381,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ccoi
CGNX,Cognex Corporation,55.82,9602828696,n/a,1989,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cgnx
CTSH,Cognizant Technology Solutions Corporation,77.15,44765040293,n/a,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/ctsh
CWBR,"CohBar, Inc.",4.31,183018960.8,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cwbr
COHR,"Coherent, Inc.",172.19,4184096984,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/cohr
CHRS,"Coherus BioSciences, Inc.",16.4,1112261563,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
COHU,"Cohu, Inc.",25.1,725120551.5,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/cohu
CLCT,"Collectors Universe, Inc.",14.84,133785315.7,n/a,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/clct
COLL,"Collegium Pharmaceutical, Inc.",14.74,489687917,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll
CIGI,Colliers International Group Inc. ,77.425,2932467384,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/cigi
CLGN,"CollPlant Holdings, Ltd.",5.2,775013.2,149041,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/clgn
CBAN,"Colony Bankcorp, Inc.",18,151906644,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cban
COLB,"Columbia Banking System, Inc.",38.77,2840704380,n/a,1992,Finance,Major Banks,https://www.nasdaq.com/symbol/colb
CLBK,"Columbia Financial, Inc.",16.7,1935349223,n/a,2018,Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk
COLM,Columbia Sportswear Company,93.115,6477303248,n/a,1998,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/colm
CMCO,Columbus McKinnon Corporation,39.52,919716830.2,n/a,1996,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cmco
CMCSA,Comcast Corporation,35.41,1.62246E+11,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cmcsa
CCNI,"Command Center, Inc.",5.8185,28386087.55,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/ccni
CBSH,"Commerce Bancshares, Inc.",66.02,7038844437,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cbsh
CBSHP,"Commerce Bancshares, Inc.",25.75,2359740403,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cbshp
CVGI,"Commercial Vehicle Group, Inc.",9.15,284147046.3,n/a,2004,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cvgi
COMM,"CommScope Holding Company, Inc.",30.76,5912538137,n/a,2013,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/comm
JCS,"Communications Systems, Inc.",2.85,26077283.4,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcs
ESXB,Community Bankers Trust Corporation.,8.8,194581156,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/esxb
CFBI,"Community First Bancshares, Inc.",11.78,88800585,n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cfbi
CYHHZ,"Community Health Systems, Inc.",0.006,0,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cyhhz
CTBI,"Community Trust Bancorp, Inc.",46.35,821748883.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ctbi
CWBC,Community West Bancshares,12,99042984,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cwbc
CVLT,"Commvault Systems, Inc.",70,3201435510,n/a,2006,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvlt
CGEN,Compugen Ltd.,3.8,217348710.2,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cgen
CPSI,"Computer Programs and Systems, Inc.",26.85,378208804.7,n/a,2002,Technology,EDP Services,https://www.nasdaq.com/symbol/cpsi
CTG,"Computer Task Group, Incorporated",5.22,75540102.48,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ctg
SCOR,"comScore, Inc.",18.22,1054936287,n/a,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor
CHCI,"Comstock Holding Companies, Inc.",2.4158,9448056.099,n/a,2004,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/chci
CMTL,Comtech Telecommunications Corp.,36.27,865175911.5,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmtl
CNAT,Conatus Pharmaceuticals Inc.,5.81,175293788.9,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnat
CNCE,"Concert Pharmaceuticals, Inc.",14.85,347713121.3,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnce
CDOR,"Condor Hospitality Trust, Inc.",10.69,127045240.9,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdor
CFMS,"ConforMIS, Inc.",1.06,66962893.46,n/a,2015,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/cfms
CNFR,"Conifer Holdings, Inc.",5.6872,48456809.4,n/a,2015,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cnfr
CNMD,CONMED Corporation,79.22,2226934011,n/a,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cnmd
CTWS,"Connecticut Water Service, Inc.",69.3,834649615.8,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/ctws
CNOB,"ConnectOne Bancorp, Inc.",23.75,764374108.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cnob
CONN,"Conn&#39;s, Inc.",35.35,1120074613,n/a,2003,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/conn
CNSL,"Consolidated Communications Holdings, Inc.",13.04,929133591,n/a,2005,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cnsl
CWCO,Consolidated Water Co. Ltd.,13.825,206876650.2,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cwco
CNAC,Constellation Alpha Capital Corp.,10.12,51639738.92,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cnac
CNACR,Constellation Alpha Capital Corp.,0.39,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cnacr
CNACU,Constellation Alpha Capital Corp.,10.59,196232700,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cnacu
CNACW,Constellation Alpha Capital Corp.,0.22,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/cnacw
CNST,"Constellation Pharmaceuticals, Inc.",6.76,173859290.8,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnst
ROAD,"Construction Partners, Inc.",11.99,616461281.8,n/a,2018,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/road
CPSS,"Consumer Portfolio Services, Inc.",3.73,85598602.51,n/a,1992,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cpss
CFRX,ContraFect Corporation,2.1,166760067.6,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cfrx
CTRV,ContraVir Pharmaceuticals Inc.,0.5602,8095964.464,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctrv
CTRL,Control4 Corporation,34.33,895863149.6,n/a,2013,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/ctrl
CVON,"ConvergeOne Holdings, Inc.",9.29,709740290.6,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvon
AWSM,Cool Holdings Inc.,11.1423,78962616.53,n/a,n/a,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/awsm
CPRT,"Copart, Inc.",51.53,11969292400,n/a,1994,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cprt
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",7.5249,430470106.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crbp
CORT,Corcept Therapeutics Incorporated,14.02,1627038413,n/a,1982,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cort
CORE,"Core-Mark Holding Company, Inc.",33.96,1559909505,n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/core
CORI,"Corium International, Inc.",9.49,344014976.9,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cori
